,Address1,Address2,price,postal,street,lats,lons,codes
602,#310 -222 THE ESPLANADE,"Toronto, Ontario M5A4M8",589000.0,M5A 4M8,222 the esplanade,43.6497173,-79.3660178,"{'place_id': 58661116, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5240282885, 'boundingbox': ['43.6496673', '43.6497673', '-79.3660678', '-79.3659678'], 'lat': '43.6497173', 'lon': '-79.3660178', 'display_name': 'Cluck Clucks, 222, The Esplanade, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 4M8, Canada', 'class': 'amenity', 'type': 'fast_food', 'importance': 0.611, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons//food_fastfood.p.20.png'}"
603,#3205 -32 FOREST MANOR RD W,"Toronto, Ontario M2J1M5",898800.0,M2J 1M5,32 forest manor rd w,,,
604,#810 -125 WESTERN BATTERY RD,"Toronto, Ontario M6K3R8",938000.0,M6K 3R8,125 western battery rd,43.63991575,-79.41672008371955,"{'place_id': 157715636, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229484547, 'boundingbox': ['43.6396682', '43.640073', '-79.4170535', '-79.4163678'], 'lat': '43.63991575', 'lon': '-79.41672008371955', 'display_name': '125, Western Battery Road, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
605,#507 -17 BARBERRY PL,"Toronto, Ontario M2K3E2",729000.0,M2K 3E2,17 barberry pl,43.765123700000004,-79.38496221611283,"{'place_id': 109625725, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32333711, 'boundingbox': ['43.7649483', '43.7652991', '-79.3852269', '-79.3846975'], 'lat': '43.765123700000004', 'lon': '-79.38496221611283', 'display_name': '17, Barberry Place, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1G4, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
606,#309 -38 DAN LECKIE WAY,"Toronto, Ontario M5V2V6",649900.0,M5V 2V6,38 dan leckie way,43.63745175,-79.39821500607022,"{'place_id': 135905772, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 149578979, 'boundingbox': ['43.6372291', '43.6376772', '-79.3984499', '-79.3979566'], 'lat': '43.63745175', 'lon': '-79.39821500607022', 'display_name': 'Panorama, 38, Dan Leckie Way, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V6, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.711}"
607,78 PURPLE SAGE WAY,"Toronto, Ontario M2H2Z7",789000.0,M2H 2Z7,78 purple sage way,,,
608,#3103 -750 BAY ST,"Toronto, Ontario M5G1N6",1048000.0,M5G 1N6,750 bay st,43.659694349999995,-79.38592832974705,"{'place_id': 116239356, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 59038695, 'boundingbox': ['43.6595017', '43.6598897', '-79.3861721', '-79.3856857'], 'lat': '43.659694349999995', 'lon': '-79.38592832974705', 'display_name': 'The Penrose, 750, Bay Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
609,#2012 -78 HARRISON GARDEN BLVD,"Toronto, Ontario M2N7E2",840000.0,M2N 7E2,78 harrison garden blvd,43.7560211,-79.40718308064227,"{'place_id': 109637447, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32333511, 'boundingbox': ['43.7558123', '43.7562408', '-79.4074123', '-79.4068994'], 'lat': '43.7560211', 'lon': '-79.40718308064227', 'display_name': '78, Harrison Garden Boulevard, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 0C2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
610,#714 -40 HOMEWOOD AVE,"Toronto, Ontario M4Y2K2",519000.0,M4Y 2K2,40 homewood ave,43.66422685,-79.3755254055545,"{'place_id': 109077544, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 30986302, 'boundingbox': ['43.6638888', '43.6645282', '-79.375748', '-79.3752788'], 'lat': '43.66422685', 'lon': '-79.3755254055545', 'display_name': '40, Homewood Avenue, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4X 1K2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
611,#227 -250 WELLINGTON ST W,"Toronto, Ontario M5V3P6",559900.0,M5V 3P6,250 wellington st w,43.6452451,-79.39036386928026,"{'place_id': 109480723, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32023936, 'boundingbox': ['43.6450716', '43.6454326', '-79.3907724', '-79.3899601'], 'lat': '43.6452451', 'lon': '-79.39036386928026', 'display_name': 'The Icon II, 250, Wellington Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3P6, Canada', 'class': 'building', 'type': 'residential', 'importance': 0.711}"
612,#715 -12 BONNYCASTLE ST,"Toronto, Ontario M5A3T7",699900.0,M5A 3T7,12 bonnycastle st,43.645729,-79.364291,"{'place_id': 48120095, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4035519794, 'boundingbox': ['43.645679', '43.645779', '-79.364341', '-79.364241'], 'lat': '43.645729', 'lon': '-79.364291', 'display_name': '12, Bonnycastle Street, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 0L1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
613,#809 -2088 LAWRENCE AVE W,"Toronto, Ontario M9N3Z9",649900.0,M9N 3Z9,2088 lawrence ave w,43.69999955,-79.51860968701298,"{'place_id': 168439553, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 275535398, 'boundingbox': ['43.6997276', '43.7002868', '-79.5191979', '-79.5181319'], 'lat': '43.69999955', 'lon': '-79.51860968701298', 'display_name': '2088, Lawrence Avenue West, Weston, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M9N 1W2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
614,#701 -20 GUILDWOOD PKWY N,"Toronto, Ontario M1E5B6",615000.0,M1E 5B6,20 guildwood pkwy n,,,
615,#1015 -38 MONTE KWINTER CRT,"Toronto, Ontario M3H0E2",589000.0,M3H 0E2,38 monte kwinter crt,,,
616,#4607 -180 UNIVERSITY AVE,"Toronto, Ontario M5H0A2",1849000.0,M5H 0A2,180 university ave,43.6489079,-79.3860758,"{'place_id': 21691600, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2378230984, 'boundingbox': ['43.6488579', '43.6489579', '-79.3861258', '-79.3860258'], 'lat': '43.6489079', 'lon': '-79.3860758', 'display_name': '180, University Avenue, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H 2X7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
617,#1401 -10 DE BOERS DR,"Toronto, Ontario M3J0L6",739000.0,M3J 0L6,10 de boers dr,43.751518046635994,-79.46463246941921,"{'place_id': 41121883, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 400853260, 'boundingbox': ['43.751468046636', '43.751568046636', '-79.464682469419', '-79.464582469419'], 'lat': '43.751518046635994', 'lon': '-79.46463246941921', 'display_name': '10, De Boers Drive, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3H 5R2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
618,#1022 -155 DALHOUSIE ST,"Toronto, Ontario M5B2P7",759000.0,M5B 2P7,155 dalhousie st,43.6577192,-79.3765268,"{'place_id': 8452465, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 955602608, 'boundingbox': ['43.6576692', '43.6577692', '-79.3765768', '-79.3764768'], 'lat': '43.6577192', 'lon': '-79.3765268', 'display_name': 'Merchandise Building, 155, Dalhousie Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2P7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
619,#2911 -57 ST JOSEPH ST,"Toronto, Ontario M5S0C5",599900.0,M5S 0C5,57 st joseph st,43.70592871666666,-79.51732605,"{'place_id': 6424361, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 72382999, 'boundingbox': ['43.705878716667', '43.705978716667', '-79.51737605', '-79.51727605'], 'lat': '43.70592871666666', 'lon': '-79.51732605', 'display_name': '57, Joseph Street, Weston, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M3L 1A1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
620,#621 -27 BATHURST ST,"Toronto, Ontario M5V2P1",564900.0,M5V 2P1,27 bathurst st,43.641411,-79.401552,"{'place_id': 48138123, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4036638767, 'boundingbox': ['43.641361', '43.641461', '-79.401602', '-79.401502'], 'lat': '43.641411', 'lon': '-79.401552', 'display_name': '27, Bathurst Street, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
621,#1226 -111 ST CLAIR AVE W,"Toronto, Ontario M4V1N5",528800.0,M4V 1N5,111 st clair ave w,43.68666265,-79.39948655,"{'place_id': 110699976, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 35491458, 'boundingbox': ['43.6864444', '43.6868809', '-79.4000375', '-79.3989356'], 'lat': '43.68666265', 'lon': '-79.39948655', 'display_name': ""Imperial Plaza, 111, St. Clair Avenue West, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1N5, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 1.1080716579671535}"
622,#1608 -2220 LAKE SHORE BLVD W,"Toronto, Ontario M8V0C1",599900.0,M8V 0C1,2220 lake shore blvd w,43.622593,-79.48303389218182,"{'place_id': 181828568, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 336845771, 'boundingbox': ['43.6224721', '43.6229322', '-79.4835143', '-79.4827725'], 'lat': '43.622593', 'lon': '-79.48303389218182', 'display_name': '2220, Lake Shore Boulevard West, Mimico By-The-Lake, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 1A2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
623,#2602 -5 NORTHTOWN WAY,"Toronto, Ontario M2N7A1",1499000.0,M2N 7A1,5 northtown way,43.77492245,-79.41388068866854,"{'place_id': 181209144, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 334680868, 'boundingbox': ['43.7747259', '43.7751229', '-79.4140403', '-79.4134877'], 'lat': '43.77492245', 'lon': '-79.41388068866854', 'display_name': '5, Northtown Way, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7A1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
624,#610 -2285 LAKE SHORE BLVD,"Toronto, Ontario M8V3X9",549000.0,M8V 3X9,2285 lake shore blvd,43.6360644,-79.4661459,"{'place_id': 169040062, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 279192513, 'boundingbox': ['43.6356828', '43.6362035', '-79.4671075', '-79.4657785'], 'lat': '43.6360644', 'lon': '-79.4661459', 'display_name': 'Lake Shore Boulevard West, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada', 'class': 'highway', 'type': 'primary', 'importance': 0.6}"
625,#302 -1 ROWNTREE RD,"Toronto, Ontario M9V5G7",599000.0,M9V 5G7,1 rowntree rd,43.7512203,-79.58306743407329,"{'place_id': 109348942, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31754979, 'boundingbox': ['43.7509818', '43.7515052', '-79.5834037', '-79.5823841'], 'lat': '43.7512203', 'lon': '-79.58306743407329', 'display_name': 'Platinum on the Humber III, 1, Rowntree Road, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
626,#407 -555 YONGE ST,"Toronto, Ontario M4Y3A6",499999.0,M4Y 3A6,555 yonge st,43.66475245,-79.38406718262584,"{'place_id': 115494530, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 55029513, 'boundingbox': ['43.664558', '43.6649469', '-79.3843423', '-79.3837921'], 'lat': '43.66475245', 'lon': '-79.38406718262584', 'display_name': '555, Yonge Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1Y5, Canada', 'class': 'building', 'type': 'office', 'importance': 0.611}"
627,#1001 -20 GILDER DR,"Toronto, Ontario M1K5E1",498000.0,M1K 5E1,20 gilder dr,43.736565999999996,-79.25781200000002,"{'place_id': 109349492, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31756382, 'boundingbox': ['43.736415', '43.736716', '-79.258198', '-79.257426'], 'lat': '43.736565999999996', 'lon': '-79.25781200000002', 'display_name': '20, Gilder Drive, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 2R9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
628,#403 -61 ST CLAIR AVE,"Toronto, Ontario M4V2Y8",1589900.0,M4V 2Y8,61 st clair ave,43.6867067,-79.39658715395353,"{'place_id': 116777703, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 61011664, 'boundingbox': ['43.6865521', '43.6868447', '-79.3969706', '-79.3962053'], 'lat': '43.6867067', 'lon': '-79.39658715395353', 'display_name': ""Granite Place, 61, 47-49 Saint Clair Avenue West, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1L3, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
629,#341 -15 ICEBOAT TERR,"Toronto, Ontario M5V4A5",635000.0,M5V 4A5,15 iceboat terr,43.6405275,-79.39680993843717,"{'place_id': 171091373, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 289292038, 'boundingbox': ['43.6403264', '43.6406493', '-79.39702', '-79.3965677'], 'lat': '43.6405275', 'lon': '-79.39680993843717', 'display_name': '15, Iceboat Terrace, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 4B3, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
630,47 BIRCHBANK LANE,"Toronto, Ontario M3B2Y3",1195000.0,M3B 2Y3,47 birchbank lane,43.74169068618507,-79.34370056539433,"{'place_id': 4606665, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66278421, 'boundingbox': ['43.741640686185', '43.741740686185', '-79.343750565394', '-79.343650565394'], 'lat': '43.74169068618507', 'lon': '-79.34370056539433', 'display_name': '47, Birchbank Lane, Don Mills, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3B 3K8, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
631,#4603 -300 FRONT ST W,"Toronto, Ontario M5V0E9",2290000.0,M5V 0E9,300 front st w,43.6441606,-79.38940754544807,"{'place_id': 105368303, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 22244757, 'boundingbox': ['43.6439314', '43.6446044', '-79.3896562', '-79.3890245'], 'lat': '43.6441606', 'lon': '-79.38940754544807', 'display_name': 'Three Hundred Front Street West, 300, Front Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3B5, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
632,#215 -33 MILL ST,"Toronto, Ontario M5A3R3",629000.0,M5A 3R3,33 mill st,43.650303449999996,-79.36067240513289,"{'place_id': 137647039, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 156716970, 'boundingbox': ['43.6500575', '43.6505646', '-79.361959', '-79.3601023'], 'lat': '43.650303449999996', 'lon': '-79.36067240513289', 'display_name': 'Pure Spirit, 33, Mill Street, Canary District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 3C4, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
633,#2207 -33 HELENDALE AVE,"Toronto, Ontario M4R1C5",839999.0,M4R 1C5,33 helendale ave,43.70894047058823,-79.39910464705883,"{'place_id': 41735219, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401259158, 'boundingbox': ['43.708890470588', '43.708990470588', '-79.399154647059', '-79.399054647059'], 'lat': '43.70894047058823', 'lon': '-79.39910464705883', 'display_name': '33, Helendale Avenue, Yonge & Eglinton, Eglinton—Lawrence, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2G5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
634,#2204 -251 MANITOBA ST,"Toronto, Ontario M8Y0B3",789999.0,M8Y 0B3,251 manitoba st,43.6241538,-79.4878569,"{'place_id': 34775009, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2883460464, 'boundingbox': ['43.6241038', '43.6242038', '-79.4879069', '-79.4878069'], 'lat': '43.6241538', 'lon': '-79.4878569', 'display_name': '251, Manitoba Street, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Y 4H5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
635,#PH912 -82 LOMBARD ST,"Toronto, Ontario M5C2S8",2499900.0,M5C 2S8,82 lombard st,43.6520419,-79.3745236,"{'place_id': 41487534, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401090032, 'boundingbox': ['43.6519919', '43.6520919', '-79.3745736', '-79.3744736'], 'lat': '43.6520419', 'lon': '-79.3745236', 'display_name': '82, Lombard Street, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1Y6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
636,#703 -150 FAIRVIEW MALL DR,"Toronto, Ontario M2J4T1",399000.0,M2J 4T1,150 fairview mall dr,43.7762741,-79.3411919,"{'place_id': 218030421, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 554310247, 'boundingbox': ['43.7761378', '43.7762741', '-79.3411919', '-79.3411478'], 'lat': '43.7762741', 'lon': '-79.3411919', 'display_name': 'Fairview Mall Drive, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 5A7, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.7000000000000001}"
637,#2403 -133 TORRESDALE AVE,"Toronto, Ontario M2R3T2",614990.0,M2R 3T2,133 torresdale ave,43.778611049999995,-79.45175667579788,"{'place_id': 109244392, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31368471, 'boundingbox': ['43.7783773', '43.7788449', '-79.4518918', '-79.4516216'], 'lat': '43.778611049999995', 'lon': '-79.45175667579788', 'display_name': '133, Torresdale Avenue, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M2R 3K2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
