Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#307 -430 RONCESVALLES AVE,"Toronto, Ontario M6R3B9",23764279,W5411904,SingleFamily,1049900.00,,Apartment,,2,2,,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,15,"Video,Brochure",Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Roncesvalles,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",29 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Electric),"Brick, Concrete",,,"Hospital, Public Transit, Schools",$463.10 (CAD) Monthly,Melbourne Property Management,1,"{'Other': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#TH7 -2067 LAKE SHORE BLVD W,"Toronto, Ontario M8V4B8",23794056,W5421652,SingleFamily,1395000.00,,Row/Townhouse,,2,3,,"Marina,Park,PublicTransit",3,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,ExerciseCentre",,Separateentrance,no,,,,yes,40,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Mimico,Condominium/Strata,"$4,473 (CAD)","Underground, Visitor Parking",18 days,3,2,Conservation/green belt,"Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Aluminum siding, Stone",Indoor pool,,"Marina, Park, Public Transit","$1,002.36 (CAD) Monthly",Maple Ridge Community Management (905) 507-6726,1,"{'Main level': {'Living room': '4.1 m x 2.78 m', 'Dining room': '2.8 m x 1.88 m', 'Kitchen': '4 m x 2.16 m'}, 'Second level': {'Bedroom 2': '5.86 m x 2.69 m', 'Bedroom 3': '5.9 m x 2.46 m'}, 'Third level': {'Primary Bedroom': '4.13 m x 3.07 m', 'Den': '3.43 m x 1.35 m'}}"
#3010 -19 WESTERN BATTERY RD,"Toronto, Ontario M6K3S4",23808054,C5426218,SingleFamily,799995.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,24,Video,Vimeo,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$3,119.52 (CAD)",Underground,13 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$600.05 (CAD) Monthly,360 Community Management (647-875-0246 / 647-875-0247),1,"{'Flat': {'Living room': '7.16 m x 2.95 m', 'Dining room': '7.16 m x 2.95 m', 'Kitchen': '7.16 m x 2.5 m', 'Bedroom': '2.77 m x 2.83 m', 'Bedroom 2': '2.56 m x 2.49 m', 'Den': '1.85 m x 2.31 m'}}"
#PH09 -505 RICHMOND ST W,"Toronto, Ontario M5V3N4",23793781,C5421680,SingleFamily,2599900.00,,Apartment,,3,2,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,"Video,FloorPlan",Realvision,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),Underground,18 days,2,3,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,,$948.76 (CAD) Monthly,Icc Property Management,1,"{'Flat': {'Living room': '6.46 m x 4.23 m', 'Dining room': '6.46 m x 4.23 m', 'Kitchen': '4.94 m x 4.23 m', 'Primary Bedroom': '6.77 m x 4.42 m', 'Bedroom 2': '3.65 m x 3.44 m', 'Foyer': '3.05 m x 1.06 m', 'Other': '7.01 m x 2.74 m'}}"
#309 -1700 AVENUE RD,"Toronto, Ontario M5M0B3",23822085,C5431207,SingleFamily,1770000.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,15,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bedford Park-Nortown,Condominium/Strata,$0 (CAD),Underground,9 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Park, Public Transit",$823.04 (CAD) Monthly,Crossbridge Condominium Services Ltd,1,"{'Main level': {'Kitchen': '2.46 m x 3.77 m', 'Living room': '5.33 m x 4.29 m', 'Dining room': '5.33 m x 4.29 m', 'Primary Bedroom': '3.23 m x 3.53 m', 'Bedroom 2': '4.05 m x 2.47 m'}}"
#502 -2995 KEELE ST,"Toronto, Ontario M3M2G9",23809198,W5426556,SingleFamily,665000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,9,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Downsview-Roding-CFB,Condominium/Strata,$0 (CAD),Underground,13 days,1,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$383 (CAD) Monthly,N/A,1,"{'Main level': {'Foyer': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available'}}"
#523 -38 MONTE KWINTER CRT,"Toronto, Ontario M3H0E2",23783495,C5418152,SingleFamily,599900.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Clanton Park,Condominium/Strata,"$1,900 (CAD)",Underground,22 days,2,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$500 (CAD) Monthly,First Service Residential Services,1,"{'Flat': {'Living room': '3.66 m x 3.69 m', 'Dining room': '3.6 m x 3.69 m', 'Kitchen': '3.66 m x 3.69 m', 'Bedroom': '2.9 m x 3.32 m', 'Bedroom 2': '2.7 m x 2.25 m'}}"
#506 -5 VICORA LINKWAY,"Toronto, Ontario M3C1A4",23827897,C5433136,SingleFamily,569900.00,,Apartment,,2,3,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Sauna,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,30,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Flemingdon Park,Condominium/Strata,"$1,331.34 (CAD)","Underground, Visitor Parking",6 days,3,2,Balcony,"Storage - Locker, Sauna, Security/Concierge, Exercise Centre, Recreation Centre",Window air conditioner,Radiant heat (Natural gas),"Brick, Concrete",Indoor pool,Community Centre,"Park, Public Transit, Schools",$864.41 (CAD) Monthly,Crossbridge Condominium Services Ltd 416-429- 1043,1,"{'Flat': {'Kitchen': '3.73 m x 3.76 m', 'Pantry': '3.05 m x 3.12 m', 'Living room': '3.45 m x 7.52 m', 'Dining room': '2.46 m x 3.35 m', 'Bathroom': '2.44 m x 1.52 m', 'Primary Bedroom': '3.3 m x 4.7 m', 'Bedroom 2': '2.74 m x 3.05 m', 'Bedroom 3': '3.05 m x 3.05 m', 'Other': '4.57 m x 2.34 m'}}"
#405 -377 MADISON AVE,"Toronto, Ontario M4V2W7",23789726,C5420344,SingleFamily,539000.00,,Apartment,,1,1,,Schools,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,14,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Casa Loma,Condominium/Strata,"$2,254.63 (CAD)","Underground, Visitor Parking",19 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,Schools,$426.39 (CAD) Monthly,Icc Property Management,,"{'Flat': {'Living room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available'}}"
#2206 -181 DUNDAS ST,"Toronto, Ontario M5A1Z4",23825845,C5432311,SingleFamily,618900.00,,Apartment,,1,2,PetsnotAllowed,,,,,,,,,,,,,,,,,,,no,,,,yes,7,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,138.55 (CAD)",,6 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,Pets not Allowed,,$351.10 (CAD) Monthly,360 Community Management 647-547-1807,,"{'Main level': {'Family room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#1503 -30 GRAND TRUNK CRES,"Toronto, Ontario M5J3A4",23760174,C5410436,SingleFamily,649900.00,,Apartment,,1,2,CommunityCentre,PublicTransit,,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,32,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,236.90 (CAD)","Underground, Visitor Parking",31 days,1,1,Balcony,"Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,Forced air,Concrete,Indoor pool,Community Centre,Public Transit,$615.20 (CAD) Monthly,Icon Property Management Ltd.,,"{'Flat': {'Living room': '5.79 m x 3.2 m', 'Dining room': '5.79 m x 3.2 m', 'Den': '3.2 m x 3.12 m', 'Kitchen': '2.74 m x 2.44 m', 'Bedroom': '3.66 m x 3.05 m'}}"
165 LEGION Road N Unit# 431,"Toronto, Ontario M8Y0B3",23820017,40186515,SingleFamily,499900.00,,Apartment,,1,1,HighTrafficArea,"Hospital,PublicTransit",1,,,,,"Underground,None",,,,,,545.0000,,,"ExerciseCentre,PartyRoom",Attached,,no,,,,yes,34,"Video,Photos",,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,,Condominium,,"Underground, None",10 days,1,1,Balcony,"Exercise Centre, Party Room",Central air conditioning,"Forced air, (Natural gas)",,,High Traffic Area,"Hospital, Public Transit",$505.43 (CAD) Monthly,,1,"{'Main level': {'4pc Bathroom': 'Measurements not available', 'Bedroom': '3.4 m x 2.67 m', 'Kitchen': '4.52 m x 2.34 m', 'Great room': '4.52 m x 3.45 m'}}"
#508 -8 FIELDWAY RD,"Toronto, Ontario M8Z3L1",23841322,W5437638,SingleFamily,514900.00,,Apartment,,1,1,,,,,,,,VisitorParking,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Islington-City Centre West,Condominium/Strata,"$1,796.38 (CAD)",Visitor Parking,2 days,1,1,Balcony,"Storage - Locker, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,,,,$437 (CAD) Monthly,Del Property Management,,"{'Flat': {'Living room': '5.1 m x 3.46 m', 'Dining room': '5.1 m x 3.46 m', 'Primary Bedroom': '4.1 m x 2.75 m', 'Kitchen': '3.4 m x 2.53 m'}}"
#SPH2309 -10 QUEENS QUAY W,"Toronto, Ontario M5J2R9",23832607,C5434623,SingleFamily,1699000.00,,Apartment,,3,3,,"Marina,PublicTransit",2,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$5,688.53 (CAD)",Underground,4 days,2,3,,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Marina, Public Transit","$2,211.31 (CAD) Monthly",360 Community Management 416-362-1222,2,"{'Main level': {'Foyer': '4.63 m x 2.63 m', 'Kitchen': '4.6 m x 3.5 m', 'Living room': '5.5 m x 4.6 m', 'Dining room': '3.7 m x 3.5 m', 'Den': '4 m x 2.7 m'}, 'Second level': {'Primary Bedroom': '5.5 m x 5.5 m', 'Bedroom 2': '3.5 m x 3.2 m'}}"
#504 -28 LINDEN ST,"Toronto, Ontario M4Y0A4",23785886,C5418895,SingleFamily,939888.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,North St. James Town,Condominium/Strata,"$3,464.44 (CAD)","Underground, Visitor Parking",20 days,2,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Hospital, Park, Public Transit, Schools",$725.59 (CAD) Monthly,Del Property Management 647-352-1928,1,"{'Main level': {'Foyer': '3.7 m x 2.7 m', 'Living room': '5 m x 2.82 m', 'Dining room': '5 m x 2.82 m', 'Kitchen': '3.7 m x 2.7 m', 'Primary Bedroom': '4.12 m x 3.7 m', 'Bedroom 2': '3.45 m x 3.2 m', 'Bathroom': 'Measurements not available', 'Other': '5.6 m x 1.6 m'}}"
#308 -1888 QUEEN ST E,"Toronto, Ontario M4L1H3",23829289,E5433685,SingleFamily,899990.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,37,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,The Beaches,Condominium/Strata,$0 (CAD),Underground,5 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$504.06 (CAD) Monthly,First Service Residential,1,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available'}}"
#501 -16 MCADAM AVE,"Toronto, Ontario M6A1S5",23808331,W5426495,SingleFamily,599000.00,,Apartment,,1,2,,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,Security/Concierge,ExerciseCentre",,,no,,,,yes,4,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Yorkdale-Glen Park,Condominium/Strata,"$2,410 (CAD)","Underground, Visitor Parking",13 days,1,1,"Level lot, Balcony","Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Public Transit, Schools",$449.57 (CAD) Monthly,Dream Maker Property Management,1,"{'Flat': {'Living room': '7.39 m x 2.99 m', 'Dining room': '7.39 m x 2.99 m', 'Kitchen': '7.39 m x 2.99 m', 'Bedroom': '3.89 m x 2.79 m', 'Den': '2.99 m x 2.7 m'}}"
#412 -260 SCARLETT RD,"Toronto, Ontario M6N4X6",23832810,W5434639,SingleFamily,729000.00,,Apartment,,2,2,,Park,,,,,,Underground,,,,,,,,,"Storage-Locker,CarWash,ExerciseCentre",,,no,,,,yes,39,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Rockcliffe-Smythe,Condominium/Strata,"$1,955.24 (CAD)",Underground,4 days,2,2,"Conservation/green belt, Balcony","Storage - Locker, Car Wash, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,Park,$784.75 (CAD) Monthly,Wilson Blanchard 647-347-6079,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#8 -1597 BATHURST ST,"Toronto, Ontario M5P3J1",23778324,C5416430,SingleFamily,849800.00,,Apartment,,1,3,,"Park,PublicTransit,Schools",,,,,,VisitorParking,,,,,,,,,Storage-Locker,,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Forest Hill South,Condominium/Strata,"$2,877.87 (CAD)",Visitor Parking,24 days,2,1,Ravine,Storage - Locker,Wall unit,Hot water radiator heat (Natural gas),"Brick, Stucco",,,"Park, Public Transit, Schools","$1,074.21 (CAD) Monthly",Orion Property Management Co.,1,"{'Main level': {'Foyer': '1.97 m x 4.02 m', 'Living room': '4.91 m x 3.87 m', 'Dining room': '1.75 m x 3.44 m', 'Kitchen': '2.89 m x 3.26 m', 'Primary Bedroom': '4.13 m x 3.44 m', 'Bedroom 2': '3.48 m x 3.83 m', 'Office': '2.63 m x 3.39 m'}}"
#409 -318 KING ST E,"Toronto, Ontario M5A1K6",23822094,C5431242,SingleFamily,499000.00,,Apartment,,1,1,,PublicTransit,,,,,,VisitorParking,,,,,,,,,"Security/Concierge,PartyRoom",,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,"$1,631.93 (CAD)",Visitor Parking,9 days,1,1,,"Security/Concierge, Party Room",Central air conditioning,Heat Pump (Electric),Concrete,,,Public Transit,$293.11 (CAD) Monthly,Icon Property Mangement,,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#6 -17 GREENBRIAR RD,"Toronto, Ontario M2K0G7",23841203,C5437653,SingleFamily,1659000.00,,Row/Townhouse,,3,3,,,3,,,,,Underground,,,,,,,,,,,,no,,,,yes,16,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Bayview Village,Condominium/Strata,$0 (CAD),Underground,2 days,3,3,,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$566.88 (CAD) Monthly,Fairway Property Management,2,"{'Main level': {'Living room': '5.78 m x 5.29 m', 'Dining room': '5.78 m x 5.29 m', 'Kitchen': '2.69 m x 3.49 m'}, 'Second level': {'Bedroom': '3.49 m x 2.1 m', 'Bedroom 2': '3.1 m x 2.73 m', 'Bedroom 3': '4.3 m x 2.4 m'}, 'Upper Level': {'Primary Bedroom': '5.73 m x 4.12 m'}}"
#213 -707 DOVERCOURT RD,"Toronto, Ontario M6H0B5",23766226,C5412541,SingleFamily,850000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom",,,no,,,,yes,24,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Palmerston-Little Italy,Condominium/Strata,"$3,201.70 (CAD)","Underground, Visitor Parking",27 days,2,2,,"Storage - Locker, Party Room",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Park, Public Transit, Schools",$871.22 (CAD) Monthly,Toronto Standard Condominium Corporation,1,"{'Flat': {'Foyer': '2.13 m x 4.9 m', 'Kitchen': '3.4 m x 6.1 m', 'Living room': '3.4 m x 6.1 m', 'Bedroom': '2.74 m x 1.22 m', 'Bedroom 2': '3 m x 3 m'}}"
#314 -150 EAST LIBERTY ST,"Toronto, Ontario M6K3R5",23762137,C5411015,SingleFamily,649900.00,,Apartment,,1,1,PetsnotAllowed,PublicTransit,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,24,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$2,028.57 (CAD)","Underground, Visitor Parking",30 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,Pets not Allowed,Public Transit,$421.47 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': '5.73 m x 3.81 m', 'Dining room': '5.73 m x 3.81 m', 'Kitchen': '5.73 m x 3.81 m', 'Bedroom': '2.97 m x 2.92 m'}}"
#1913 -38 IANNUZZI  ST,"Toronto, Ontario M5V0S2",23806902,C5425865,SingleFamily,599000.00,,Apartment,,1,1,CommunityCentre,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,16,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",13 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,,Concrete,,Community Centre,"Park, Public Transit",$398.74 (CAD) Monthly,Duka Property Management 416-551-2705,1,"{'Main level': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Bedroom': 'Measurements not available'}}"
#119 -60 GEORGE BUTCHART DR,"Toronto, Ontario M3K0A7",23826078,W5432497,SingleFamily,629900.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Downsview-Roding-CFB,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",6 days,1,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit, Schools",$363.08 (CAD) Monthly,Tbd,1,{}
#2701 -633 BAY ST,"Toronto, Ontario M5G2G4",23822030,C5430928,SingleFamily,849000.00,,Apartment,,2,2,PetsnotAllowed,"Hospital,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Sauna,ExerciseCentre",,,no,,,,yes,36,"Video,Photos",,Toronto,Ontario,no,no,no,no,no,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$2,956.54 (CAD)",Underground,9 days,2,2,Balcony,"Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,Pets not Allowed,"Hospital, Public Transit, Schools",$790.72 (CAD) Monthly,Del Property Mgmt,2,"{'Main level': {'Living room': '3.35 m x 3.32 m', 'Dining room': '3.32 m x 3.1 m', 'Kitchen': '4.15 m x 2.41 m', 'Primary Bedroom': '4.24 m x 3.2 m', 'Bedroom 2': '3.26 m x 3.04 m'}}"
#404 -59 EAST LIBERTY ST,"Toronto, Ontario M6K3R1",23834606,C5435312,SingleFamily,899999.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,37,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$3,152.83 (CAD)",Underground,4 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$685.50 (CAD) Monthly,45-60 Days,2,{}
#2401 -38 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23836123,C5435886,SingleFamily,725000.00,,Apartment,,1,2,,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre",,,no,,,,yes,5,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,$0 (CAD),Underground,3 days,1,1,Balcony,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit",$0.54 (CAD) Monthly,Tba,1,"{'Flat': {'Living room': '4.05 m x 3.04 m', 'Kitchen': '3.44 m x 3.35 m', 'Primary Bedroom': '3.35 m x 2.74 m', 'Den': '2.4 m x 2.74 m'}}"
#1103 -57 ST. JOSEPH ST,"Toronto, Ontario M5S0C5",23796211,C5422271,SingleFamily,769000.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$2,350 (CAD)",Underground,18 days,1,1,Balcony,,Central air conditioning,Forced air,Brick,,,,$367 (CAD) Monthly,Crespro Property Management,,{}
#716 -21 DALE AVE,"Toronto, Ontario M4W1K3",23822091,C5431231,SingleFamily,895000.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,18,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Rosedale-Moore Park,Shares in Co-operative,$0 (CAD),"Underground, Visitor Parking",9 days,2,2,"Ravine, Balcony","Storage - Locker, Security/Concierge, Exercise Centre",Wall unit,Baseboard heaters (Natural gas),Brick,"Indoor pool, Outdoor pool",,"Park, Public Transit","$1,536.53 (CAD) Monthly",Cross Bridge -James Mullan 416-921-2704,1,"{'Main level': {'Living room': '6.83 m x 4.17 m', 'Dining room': '3.45 m x 2.44 m', 'Kitchen': '3.28 m x 2.36 m', 'Primary Bedroom': '5 m x 3.56 m', 'Bedroom': '3.35 m x 3.23 m'}}"
