Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#TH6 -33 DUNDONALD ST,"Toronto, Ontario M4Y1K3",23824377,C5431963,SingleFamily,1788900.00,,Row/Townhouse,,2,3,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Church-Yonge Corridor,Condominium/Strata,$0 (CAD),Underground,7 days,3,2,,,Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,,$462.28 (CAD) Monthly,First Service Residential,1,"{'Main level': {'Living room': '3.32 m x 2.83 m', 'Dining room': '4.45 m x 3.56 m', 'Kitchen': '4.45 m x 3.56 m'}, 'Second level': {'Bedroom 2': '2.95 m x 2.8 m', 'Bedroom 3': '2.8 m x 2.56 m'}, 'Third level': {'Bedroom': '3.44 m x 3.01 m'}, 'Upper Level': {'Loft': '3.65 m x 1.52 m'}}"
#232 -701 SHEPPARD AVE W,"Toronto, Ontario M3H2S7",23817754,C5429441,SingleFamily,525000.00,,Apartment,,1,2,,"Hospital,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Clanton Park,Condominium/Strata,"$2,227.97 (CAD)","Underground, Visitor Parking",10 days,1,1,"Conservation/green belt, Balcony","Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Hospital, Schools",$556.88 (CAD) Monthly,Goldview Property Management Ltd,1,"{'Main level': {'Living room': '3.38 m x 5.85 m', 'Dining room': '3.38 m x 5.85 m', 'Kitchen': '2.35 m x 2.47 m', 'Den': '1.55 m x 2.74 m', 'Primary Bedroom': '2.96 m x 3.39 m', 'Laundry room': 'Measurements not available'}}"
#1301 -260 HEATH ST W,"Toronto, Ontario M5P3L6",23814246,C5428203,SingleFamily,625000.00,,Apartment,,1,1,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,19,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Forest Hill South,Condominium/Strata,"$2,431 (CAD)","Underground, Visitor Parking",11 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Electric),Brick,Outdoor pool,,,$897.29 (CAD) Monthly,General Property Management Gpm (416)486-3818,1,"{'Flat': {'Foyer': '1.57 m x 1.37 m', 'Living room': '4.67 m x 5.26 m', 'Dining room': 'Measurements not available', 'Kitchen': '3.48 m x 3 m', 'Bedroom': '3.68 m x 4.52 m', 'Bathroom': '2.54 m x 1.52 m', 'Other': '2.46 m x 4.67 m'}}"
#1411 -840 QUEEN'S PLATE DR,"Toronto, Ontario M9W6Z3",23840652,W5437428,SingleFamily,545900.00,,Apartment,,2,2,CommunityCentre,"Hospital,Park,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,38,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,West Humber-Clairville,Condominium/Strata,"$2,125 (CAD)","Underground, Visitor Parking",2 days,1,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,Community Centre,"Hospital, Park, Schools",$527 (CAD) Monthly,Castle Condo Management Inc,1,"{'Main level': {'Living room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Den': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#2025 -135 VILLAGE GREEN SQ,"Toronto, Ontario M1S0G4",23838159,E5436679,SingleFamily,549000.00,,Apartment,,2,2,PetsnotAllowed,PublicTransit,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,17,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Agincourt South-Malvern West,Condominium/Strata,"$1,943.03 (CAD)","Underground, Visitor Parking",3 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Pets not Allowed,Public Transit,$429.89 (CAD) Monthly,Del Property Management  Tel: 416-335-7131,1,"{'Flat': {'Living room': '5.41 m x 3.05 m', 'Dining room': 'Measurements not available', 'Kitchen': '2.44 m x 2.36 m', 'Primary Bedroom': '3.12 m x 3.17 m', 'Bedroom 2': '2.92 m x 2.26 m'}}"
#80 -90 JACKSON DR,"Toronto, Ontario M6M0C1",23830501,W5433987,SingleFamily,649900.00,,Row/Townhouse,,1,1,SchoolBus,"PublicTransit,Schools",,,,,,,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,1,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Brookhaven-Amesbury,Condominium/Strata,$0 (CAD),,5 days,1,1,,"Storage - Locker, Party Room, Exercise Centre",,Forced air (Natural gas),Brick,,School Bus,"Public Transit, Schools",$347 (CAD) Monthly,Gpm Property Management Inc.,1,"{'Main level': {'Bedroom': '4.3 m x 3.05 m', 'Living room': '4.9 m x 3.1 m', 'Kitchen': 'Measurements not available'}}"
#51 -68 WINSTON PARK BLVD,"Toronto, Ontario M3K1C3",23750415,W5407261,SingleFamily,529900.00,,Row/Townhouse,,1,2,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,23,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Downsview-Roding-CFB,Condominium/Strata,"$1,888.03 (CAD)",Underground,33 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Brick,,,,$285.13 (CAD) Monthly,Andrejs Management Inc,,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Den': 'Measurements not available', 'Kitchen': 'Measurements not available'}}"
#1505 -115 BLUE JAYS WAY,"Toronto, Ontario M5V0C4",23753042,C5408285,SingleFamily,868000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,15,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),Underground,32 days,3,2,,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,,$534.07 (CAD) Monthly,First Service Residential,,"{'Flat': {'Foyer': 'Measurements not available', 'Kitchen': '9.09 m x 9.3 m', 'Living room': '11.3 m x 17.6 m', 'Dining room': '4.49 m x 3.22 m', 'Primary Bedroom': '9.09 m x 9.3 m', 'Bedroom 2': '8 m x 9.04 m', 'Bedroom 3': '9 m x 8 m', 'Laundry room': 'Measurements not available'}}"
#1802 -175 CUMBERLAND ST,"Toronto, Ontario M5R3M9",23820109,C5430511,SingleFamily,1349000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,29,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$3,757.73 (CAD)","Underground, Visitor Parking",10 days,2,2,,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools","$1,145.17 (CAD) Monthly",Del Property Management 416-923-8374,1,"{'Main level': {'Foyer': '3.94 m x 1.45 m', 'Living room': '6.45 m x 4.39 m', 'Dining room': '6.45 m x 4.39 m', 'Kitchen': '3.73 m x 3.53 m', 'Primary Bedroom': '4.7 m x 3.71 m', 'Bathroom': 'Measurements not available', 'Bedroom 2': '4.44 m x 3.53 m'}}"
#1201 -409 BLOOR ST E,"Toronto, Ontario M4W3T2",23808055,C5426220,SingleFamily,799000.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,21,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,North St. James Town,Condominium/Strata,"$3,348.35 (CAD)",Underground,13 days,2,2,,Storage - Locker,Central air conditioning,Heat Pump (Natural gas),Brick,,,,"$1,376.39 (CAD) Monthly",Best Practices Property Management,1,"{'Main level': {'Foyer': '1.17 m x 2.44 m', 'Living room': '4.34 m x 3.12 m', 'Dining room': '3.84 m x 3.53 m', 'Kitchen': '2.44 m x 2.44 m', 'Primary Bedroom': '3.71 m x 4.06 m', 'Bedroom 2': '3.2 m x 3.73 m'}}"
#3009 -8 PARK RD,"Toronto, Ontario M4W3S5",23820899,C5430846,SingleFamily,648888.00,,Apartment,,1,2,,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Rosedale-Moore Park,Condominium/Strata,"$2,334.10 (CAD)",Underground,9 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit",$565.91 (CAD) Monthly,Elite Property Management,,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Den': 'Measurements not available', 'Foyer': 'Measurements not available'}}"
#406 -60 HASLETT AVE,"Toronto, Ontario M4L3R2",23836192,E5435871,SingleFamily,549000.00,,Apartment,,1,1,,,,,,,,,,,,,,,,,Storage-Locker,,,no,,,,yes,28,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,The Beaches,Condominium/Strata,"$1,799 (CAD)",,3 days,1,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$349 (CAD) Monthly,Goldview Property Management,,"{'Flat': {'Living room': '4.6 m x 4.39 m', 'Dining room': '4.6 m x 4.39 m', 'Kitchen': '1 m x 3.3 m', 'Primary Bedroom': '2.7 m x 3.3 m'}}"
#3201 -77 HARBOUR SQ,"Toronto, Ontario M5J2S2",23798018,C5422814,SingleFamily,2099800.00,,Apartment,,2,4,PetsnotAllowed,"Hospital,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$6,910.56 (CAD)","Underground, Visitor Parking",17 days,2,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,"Indoor pool, Outdoor pool",Pets not Allowed,"Hospital, Park, Public Transit","$1,800.33 (CAD) Monthly",Del Property Management,1,"{'Main level': {'Living room': '8.61 m x 5.43 m', 'Dining room': '8.61 m x 5.43 m', 'Kitchen': '4.36 m x 4.01 m', 'Family room': '5.53 m x 4.39 m', 'Primary Bedroom': '4.95 m x 3.81 m', 'Bedroom 2': '5.84 m x 2.76 m', 'Den': '2.43 m x 2.28 m', 'Foyer': '2.4 m x 1.42 m'}}"
#902 -5444 YONGE ST,"Toronto, Ontario M2N6J4",23766234,C5412575,SingleFamily,799000.00,,Apartment,,2,3,CommunityCentre,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,29,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Willowdale West,Condominium/Strata,"$2,645.69 (CAD)",Underground,28 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air,Concrete,Outdoor pool,Community Centre,"Park, Public Transit, Schools","$1,069.45 (CAD) Monthly",Del Property Management 416-223-8114,1,"{'Main level': {'Living room': '3.33 m x 6.44 m', 'Dining room': '3.63 m x 3.45 m', 'Kitchen': '3.37 m x 3.59 m', 'Primary Bedroom': '3.74 m x 3.88 m', 'Bedroom 2': '2.72 m x 2.91 m', 'Den': '2.42 m x 4.41 m'}}"
#619 -2737 KEELE ST,"Toronto, Ontario M3M2E9",23763275,W5411578,SingleFamily,399900.00,,Apartment,,1,3,,"Hospital,Park,PublicTransit,Schools",,,,,,"DetachedGarage,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,9,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Downsview-Roding-CFB,Condominium/Strata,"$1,558.99 (CAD)","Detached Garage, Visitor Parking",30 days,2,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools",$827.48 (CAD) Monthly,Comfort Property Management 905-605-7788,1,"{'Main level': {'Kitchen': '2.37 m x 2.31 m', 'Living room': '3.04 m x 2.74 m', 'Dining room': '2.52 m x 2.49 m', 'Primary Bedroom': '4.2 m x 2.86 m', 'Bedroom 2': '3.04 m x 2.43 m', 'Den': '2.62 m x 1.7 m'}}"
#1612 -33 BAY ST,"Toronto, Ontario M5J2Z3",23813444,C5428163,SingleFamily,1158000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,30,"Video,Photos",,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$4,313.75 (CAD)",Underground,12 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$740.89 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': '5.84 m x 3.87 m', 'Dining room': '3.91 m x 3.36 m', 'Kitchen': '2.69 m x 2.46 m', 'Primary Bedroom': '4.55 m x 3.03 m', 'Bedroom 2': '3.4 m x 2.81 m', 'Den': '2.39 m x 2.14 m'}}"
#3101 -11 BOGERT AVE,"Toronto, Ontario M2N0H4",23819406,C5430252,SingleFamily,788000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,32,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Lansing-Westgate,Condominium/Strata,"$2,664.02 (CAD)","Underground, Visitor Parking",10 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Hot water radiator heat (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools",$594.78 (CAD) Monthly,First Service Residential Ontario (416)291-5900,1,"{'Flat': {'Living room': '3.04 m x 5.04 m', 'Dining room': '3.04 m x 5.04 m', 'Kitchen': '2.31 m x 2.59 m', 'Bedroom': '3.04 m x 3.34 m', 'Bedroom 2': '2.13 m x 2.43 m'}}"
#828 -46 WESTERN BATTERY RD,"Toronto, Ontario M6K3P1",23814279,C5428313,SingleFamily,699000.00,,Row/Townhouse,,2,2,CommunityCentre,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,Storage-Locker,,,no,,,,yes,21,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Niagara,Condominium/Strata,"$2,547.92 (CAD)","Underground, Visitor Parking",11 days,2,2,,Storage - Locker,Central air conditioning,,Brick,,Community Centre,"Park, Public Transit",$333.84 (CAD) Monthly,Icon Property Management,,"{'Flat': {'Living room': '4.8 m x 3.88 m', 'Dining room': '4.8 m x 3.88 m', 'Kitchen': '4.64 m x 1.81 m', 'Primary Bedroom': '4.81 m x 2.73 m', 'Bedroom 2': '3.84 m x 2.73 m'}}"
#504 -1910 LAKE SHORE BLVD W,"Toronto, Ontario M6S1A2",23835427,W5435550,SingleFamily,825000.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,36,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,High Park-Swansea,Condominium/Strata,"$2,914.53 (CAD)","Underground, Visitor Parking",4 days,2,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$641.44 (CAD) Monthly,Crossbridge Condominium Services Ltd. 647-352-1900,1,"{'Main level': {'Dining room': '6.25 m x 4.24 m', 'Living room': '6.25 m x 4.24 m', 'Kitchen': 'Measurements not available', 'Primary Bedroom': '4.15 m x 2.74 m', 'Bedroom 2': '3.41 m x 2.62 m', 'Other': '6.4 m x 9.14 m'}}"
#201 -900 YONGE ST,"Toronto, Ontario M4W3P5",23758360,C5410002,SingleFamily,1529000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,21,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$3,378.90 (CAD)",Underground,31 days,2,2,,Storage - Locker,Central air conditioning,Heat Pump (Electric),Concrete,,,,"$1,386.67 (CAD) Monthly",Equity Ici Real Estate Services Inc.,1,"{'Flat': {'Kitchen': '6.4 m x 2.71 m', 'Dining room': '2.04 m x 5.21 m', 'Living room': '4.11 m x 3.54 m', 'Solarium': '3.72 m x 2.62 m', 'Primary Bedroom': '5.46 m x 3.51 m', 'Bedroom 2': '3.72 m x 3.69 m', 'Laundry room': '3.08 m x 2.96 m', 'Foyer': '2.16 m x 1.55 m'}}"
#902 -159 FREDERICK ST,"Toronto, Ontario M5A4P3",23810570,C5427337,SingleFamily,2238800.00,,Apartment,,3,3,CommunityCentre,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,Security/Concierge,,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,"$5,633.54 (CAD)",Underground,12 days,2,3,Balcony,Security/Concierge,Central air conditioning,Heat Pump (Natural gas),Brick,,Community Centre,"Hospital, Park, Public Transit","$1,993 (CAD) Monthly",Sayland Property Management,1,"{'Main level': {'Foyer': '6.2 m x 3.2 m', 'Kitchen': '6.18 m x 5.07 m', 'Family room': '3.35 m x 4.11 m', 'Living room': '9.29 m x 5.59 m', 'Dining room': '9.29 m x 5.59 m', 'Primary Bedroom': '9.05 m x 3.89 m', 'Bedroom 2': '5.54 m x 3.27 m', 'Den': '7.91 m x 3.35 m', 'Laundry room': '2.33 m x 3.68 m'}}"
#3103 -155 YORKVILLE AVE,"Toronto, Ontario M4W1L1",23824642,C5432027,SingleFamily,1126000.00,,Apartment,,2,2,,"Hospital,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,36,"Video,Photos",Youtube,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$6,256 (CAD)",Underground,7 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Hospital, Public Transit, Schools",$823 (CAD) Monthly,Icc Property Management 416-901-4961,1,"{'Main level': {'Living room': '5.64 m x 4.72 m', 'Dining room': '5.64 m x 4.72 m', 'Kitchen': 'Measurements not available', 'Primary Bedroom': '3.81 m x 3.65 m', 'Bedroom 2': '2.74 m x 2.43 m'}}"
#511 -151 DAN LECKIE WAY,"Toronto, Ontario M5V4B2",23811707,C5427702,SingleFamily,777000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,609.02 (CAD)","Underground, Visitor Parking",12 days,1,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Hospital, Park, Public Transit, Schools",$583.98 (CAD) Monthly,Elite Property Management 416-623-1999,1,"{'Flat': {'Living room': '4.85 m x 3 m', 'Dining room': '4.85 m x 3 m', 'Kitchen': '3.1 m x 2.5 m', 'Primary Bedroom': '4.03 m x 3.03 m', 'Den': '3.08 m x 2.46 m'}}"
#2803 -15 GRENVILLE ST,"Toronto, Ontario M4Y1A1",23837219,C5436288,SingleFamily,850000.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,5,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$2,374.84 (CAD)",Underground,3 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$389.43 (CAD) Monthly,Pro House Management  416-783-7676,,"{'Flat': {'Living room': '5.21 m x 4.75 m', 'Dining room': '5.21 m x 4.75 m', 'Kitchen': '5.21 m x 4.75 m', 'Primary Bedroom': '3.61 m x 2.84 m'}}"
#1500 -18 HOLLYWOOD AVE,"Toronto, Ontario M2N6P5",23820082,C5430406,SingleFamily,888000.00,,Apartment,,2,2,CommunityCentre,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre,RecreationCentre",,,no,,,,yes,39,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Willowdale East,Condominium/Strata,"$4,018 (CAD)","Underground, Visitor Parking",10 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,Community Centre,"Park, Public Transit","$1,362.28 (CAD) Monthly",Crossbridge Condominium Services 647-344-2852,1,"{'Main level': {'Foyer': '2.13 m x 1.83 m', 'Living room': '6.13 m x 3.63 m', 'Dining room': '3.2 m x 5.06 m', 'Kitchen': '4.26 m x 2.78 m', 'Eating area': '3.94 m x 2.78 m', 'Laundry room': 'Measurements not available', 'Primary Bedroom': '7.84 m x 3.69 m', 'Bedroom 2': '6.1 m x 3.39 m'}}"
#4004 -16 BONNYCASTLE ST,"Toronto, Ontario M5A4M6",23768421,C5413142,SingleFamily,1648000.00,,Apartment,,3,3,,,,,,,,Underground,,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C8,Condominium/Strata,"$5,487.29 (CAD)",Underground,27 days,2,3,Balcony,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$873.71 (CAD) Monthly,Crossbridge Property Management 647-344-8948,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
72 GRANBY ST,"Toronto, Ontario M5B2J5",23804587,C5425307,SingleFamily,1675000.00,,Row/Townhouse,,3,3,,,2,,,,,AttachedGarage,,,,,,,,,"Sauna,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,28,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Church-Yonge Corridor,Condominium/Strata,"$3,497.53 (CAD)",Attached Garage,15 days,3,3,Balcony,"Sauna, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Electric),Brick,Indoor pool,,,"$1,213.40 (CAD) Monthly",Icc Property Management,3,"{'Main level': {'Living room': '3.96 m x 3.4 m', 'Dining room': '4.28 m x 3.28 m', 'Kitchen': '3.65 m x 2.57 m', 'Laundry room': 'Measurements not available'}, 'Second level': {'Family room': '6.32 m x 5.78 m', 'Primary Bedroom': '5.89 m x 3.94 m'}, 'Third level': {'Bedroom': '4.52 m x 3.09 m', 'Bathroom': '3.37 m x 2.4 m'}}"
